hs_code,descrip
811901000,"DEMAS FRUTAS Y OTROS FRUTOS,SIN COCER O COCIDOS EN AGUA O VAPOR,C/AZUC.O EDUL.CONGELA"
812100000,"CEREZAS CONSERVADAS PROVISIONALMENTE, PERO TODAVIA IMPROPIOS PARA CONSUMO INMEDIATO"
812909000,"DEMAS FRUTAS Y OT.FRUTOS CONSERV.PROVISIONALM.,PERO IMPROPIOS PARA CONSUMO INMEDIATO"
813100000,"DAMASCOS (ALBARICOQUES, CHABACANOS) SECOS"
813200000,CIRUELAS SECAS
813300000,MANZANAS SECAS
813400000,LAS DEMAS FRUTAS U OTROS FRUTOS SECOS
814001000,"CORTEZAS DE LIMON, FRESC, CONGEL, SECAS O EN AGUA SALADA O SUST. PARA SU CONSERVACION"
814009000,"DEMAS CORTEZAS DE AGRIOS, FRESC, CONGEL, SECAS O EN AGUA SAL O SUST. PARA CONSERV."
901120000,"CAFE DESCAFEINADO, SIN TOSTAR"
901211000,"CAFE TOSTADO, SIN DESCAFEINAR, EN GRANO"
901212000,"CAFE TOSTADO, SIN DESCAFEINAR, MOLIDO"
901220000,CAFE TOSTADO DESCAFEINADO
902100000,TE VERDE (SIN FERMENTAR) PRESENTADO EN ENVASES INMEDIATOS CON UN CONTENIDO <= 3 KG
902200000,TE VERDE (SIN FERMENTAR) PRESENTADO DE OTRA FORMA
902300000,"TE NEGRO (FERMENTADO) Y TE PARCIALM.FERMENTADO, PRESENTADOS EN ENVASES DE CONT.< =3KG"
902400000,"TE NEGRO (FERMENTADO) Y TE PARCIALMENTE FERMENTADO, PRESENTADOS DE OTRA FORMA"
903000000,YERBA MATE.
904110000,"PIMIENTA DEL GENERO PIPER, SIN TRITURAR NI PULVERIZAR"
904120000,"PIMIENTA DEL GENERO PIPER, TRITURADA O PULVERIZADA"
2805110000,SODIO
2805120000,CALCIO
2805190000,LOS DEMAS METALES ALCALINOS O ALCALINO TERREOS
2805300000,"METALES DE LAS TIERRAS RARAS, ESCANDIO E ITRIO, INCLUSO MEZCLADOS O ALEADOS ENTRE SI"
2805400000,MERCURIO
2806200000,ACIDO CLOROSULFURICO
2807001000,ACIDO SULFURICO
2807002000,OLEUM (ACIDO SULFURICO FUMANTE)
2809100000,PENTAOXIDO DE DIFOSFORO
2809201000,ACIDO FOSFORICO
2809202000,ACIDOS POLIFOSFORICOS
2810001000,ACIDO ORTOBORICO
2810009000,LOS DEMAS OXIDOS DE BORO Y ACIDOS BORICOS
2811110000,FLUORURO DE HIDROGENO (ACIDO FLUORHIDRICO)
2811191000,ACIDO AMINOSULFONICO (ACIDO SULFAMICO)
2811193000,DERIVADOS DEL FOSFORO
2811199020,"DERIVADOS DEL AZUFRE, DEL SELENIO O DEL TELURIO"
2811199090,LOS DEMAS ACIDOS INORGANICOS
2811210000,DIOXIDO DE CARBONO
2811221000,GEL DE SILICE
2811229000,LOS DEMAS DIOXIDOS DE SILICIO
2811292000,"HEMIOXIDO DE NITROGENO (OXIDO NITROSO, PROTOXIDO DE NITROGENO)"
2812900000,LOS DEMAS HALOGENUROS Y OXIHALOGENUROS DE LOS ELEMENTOS NO METALICOS
2813100000,DISULFURO DE CARBONO
2813902000,SULFUROS DE FOSFORO
2813909000,LOS DEMAS SULFUROS DE LOS ELEMENTOS NO METALICOS
2814100000,AMONIACO ANHIDRO
2814200000,AMONIACO EN DISOLUCION ACUOSA
2815110000,HIDROXIDO DE SODIO(SOSA O SODA CAUSTICA) SOLIDO
2815120000,HIDROXIDO DE SODIO EN DISOLUCION ACUOSA (LEJIA DE SOSA O SODA CAUSTICA)
2815200000,HIDROXIDO DE POTASIO (POTASA CAUSTICA)
2815300000,PEROXIDOS DE SODIO O DE POTASIO
2816400000,"OXIDOS, HIDRÓXIDOS Y PERÓXIDOS, DE ESTRONCIO O DE BARIO"
2937500000,"PROSTAGLANDINAS, TROMBOXANOS Y LEUCOTRIENOS, SUS DERIVADOS Y ANÁLOGOS ESTRUCTURALES"
2938100000,RUTOSIDO (RUTINA) Y SUS DERIVADOS
2938902000,SAPONINAS
2938909000,"LOS DEMAS HETEROSIDOS,NATURALES O REPRODUCIDOS POR SINTESIS,SUS SALES,ETERES,ESTERES"
2939300000,CAFEINA Y SUS SALES
2939410000,EFEDRINA Y SUS SALES
2939420000,SEUDOEFEDRINA (DCI) Y SUS SALES
2939430000,CATINA (DCI) Y SUS SALES
2939510000,FENETILINA (DCI) Y SUS SALES
2939590000,LAS DEMAS TEOFILINA Y AMINOFILINA Y SUS DERIVADOS; SALES DE ESTOS PRODUCTOS
2939610000,ERGOMETRINA (DCI) Y SUS SALES
2939620000,ERGOTAMINA (DCI) Y SUS SALES
2939630000,ACIDO LISERGICO Y SUS SALES
2939690000,"LOS DEMAS ALCALOIDES DEL COMEZUELO DEL CENTENO, SUS DERIVADOS Y SALES"
910200000,AZAFRAN
910300000,CURCUMA
1005100000,MAIZ  PARA SIEMBRA
1005901100,MAIZ DURO AMARILLO
1005901200,MAIZ DURO BLANCO
1005902000,MAIZ REVENTON (ZEA MAYS CONVAR. MICROSPERMA O ZEA MAYS VAR. EVERTA)
1006101000,"ARROZ CON CASCARA (ARROZ ""PADDY"") PARA SIEMBRA"
1006109000,"DEMAS  ARROZ CON CASCARA (ARROZ ""PADDY"")"
1006300000,"ARROZ  SEMIBLANQUEADO  O  BLANQUEADO, INCLUSO  PULIDO  O  GLASEADO"
1006400000,ARROZ PARTIDO
1101000000,HARINA DE TRIGO O DE MORCAJO (TRANQUILLON).
1102200000,HARINA DE MAIZ
1103110000,GRAÑONES Y SEMOLA DE TRIGO
1103130000,GRAÑONES Y SEMOLA DE MAIZ
2817001000,OXIDO DE CINC (BLANCO O FLOR DE CINC)
2817002000,PEROXIDO DE CINC
2818100000,"CORINDON ARTIFICIAL, AUNQUE NO SEA QUIMICAMENTE DEFINIDA"
2818300000,HIDROXIDO DE ALUMINIO
2819100000,TRIOXIDO DE CROMO
2819901000,"TRIOXIDO  DE  DICROMO  (SESQUIOXIDO DE CROMO U ""OXIDO VERDE"")"
2819909000,LOS DEMAS: DEMAS OXIDOS E HIDROXIDOS DE CROMO
2820900000,LOS DEMAS OXIDOS DE MANGANESO
2821101000,OXIDOS DE HIERRO
2821102000,HIDROXIDOS DE HIERRO
2821200000,TIERRAS COLORANTES
2822000000,OXIDOS E HIDROXIDOS DE COBALTO; OXIDOS DE COBALTO COMERCIALES.
2823001000,DIOXIDO DE TITANIO (OXIDO TITANICO O ANHIDRIDO TITANICO)
2823009000,LOS DEMAS OXIDOS DE TITANIO
2824100000,"MONOXIDO DE PLOMO (LITARGIRIO, MASICOTE)"
2825100000,HIDRAZINA E HIDROXILAMINA Y SUS SALES INORGANICAS
2825200000,OXIDO E HIDROXIDO DE LITIO
2825300000,OXIDOS E HIDROXIDOS DE VANADIO
2825400000,OXIDOS E HIDROXIDOS DE NIQUEL
2825500000,OXIDOS E HIDROXIDOS DE COBRE
2825600000,OXIDOS DE GERMANIO Y DIOXIDO DE CIRCONIO
2825800000,OXIDOS DE ANTIMONIO
2825901000,OXIDOS E HIDROXIDOS DE ESTAÑO
2825904000,OXIDO E HIDROXIDO DE CALCIO
2825909010,OXIDOS E HIDRÓXIDOS DE BISMUTO
2826120000,FLUORURO DE ALUMINIO
2826300000,HEXAFLUOROALUMINATO DE SODIO (CRIOLITA SINTETICA)
2827100000,CLORURO DE AMONIO
2827200000,CLORURO DE CALCIO
2827310000,CLORURO DE MAGNESIO
2827320000,CLORURO DE ALUMINIO
2827350000,CLORURO DE NIQUEL
2827391000,CLORURO DE COBRE
2827393000,CLORURO DE ESTAÑO
2827410000,OXICLORURO E HIDROXICLORURO DE COBRE
2827491000,OXICLORURO E HIDROXICLORURO DE ALUMINIO
1103190000,GRAÑONES Y SEMOLA DE LOS DEMAS CEREALES
1103200000,"""PELLETS"" DE CERALES"
1104120000,GRANOS APLASTADOS O EN COPOS DE AVENA
1104190000,GRANOS APLASTADOS O EN COPOS DE LOS DEMAS CEREALES
1104220000,"GRANOS TRABAJADOS (P.EJ. MONDADOS, PERLADOS, TROCEADOS O QUEBRANTADOS) DE AVENA"
1104230000,"GRANOS TRABAJADOS (P.EJ. MONDADOS, PERLADOS, TROCEADOS O QUEBRANTADOS) DE MAIZ"
1104291000,"GRANOS TRABAJADOS (P.EJ. MONDADOS, PERLADOS, TROCEADOS O QUEBRANTADOS) DE CEBADA"
1104299000,"GRANOS TRABAJADOS (EJ.MONDADOS, PERLADOS, TROCEADOS O QUEBRANTADOS) DE DEMAS CEREALES"
1105100000,"HARINA, SEMOLA Y POLVO DE PAPA"
1105200000,"COPOS, GRANULOS Y ""PELLETS"" DE PAPA"
1106201000,"HARINA, SEMOLA Y POLVO DE MACA (LEPIDIUM MEYENII)"
1106209000,"HARINA, SEMOLA Y POLVO DE SAGU O DE RAICES O TUBERCULOS DE LA PARTIDA 07.14"
1107100000,MALTA SIN TOSTAR
1107200000,MALTA TOSTADA
1108110000,ALMIDON DE TRIGO
1108120000,ALMIDON DE MAIZ
1108130000,FECULA DE PAPA (PATATA)
1108140000,FECULA DE YUCA (MANDIOCA)
1108190000,DEMAS ALMIDONES Y FECULAS
1108200000,INULINA
1109000000,"GLUTEN DE TRIGO, INCLUSO SECO."
1203000000,COPRA
1204001000,SEMILLA DE LINO PARA SIEMBRA
1204009000,"DEMAS SEMILLAS DE LINO, INCLUSO QUEBRANTADA EXCEPTO PARA SIEMBRA"
1205901000,"SEMILLAS DE NABO O DE COLZA, INCLUSO QUEBRANTADAS, PARA LA SIEMBRA"
1205909000,"SEMILLAS DE NABO O DE COLZA, INCLUSO QUEBRANTADAS, EXCEPTO PARA LA SIEMBRA"
1206009000,"DEMAS SEMILLA DE GIRASOL, INCLUSO QUEBRANTADA, EXCEPTO PARA SIEMBRA"
1207409000,"DEMAS SEMILLA DE SESAMO, INCLUSO QUEBRANTADO, EXCEPTO PARA SIEMBRA"
1207501000,SEMILLA DE MOSTAZA PARA SIEMBRA
1208100000,"HARINA DE HABAS (POROTOS, FRIJOLES, FREJOLES) DE SOJA (SOYA)"
2827590000,LOS DEMAS BROMUROS Y OXIBROMUROS
2827601000,YODURO Y OXIYODURO DE SODIO O DE POTASIO
2828100000,HIPOCLORITO DE CALCIO COMERCIAL Y DEMAS HIPOCLORITOS DE CALCIO
2828901100,HIPOCLORITO DE SODIO
2828901900,LOS DEMAS HIPOCLORITOS
2828902000,CLORITOS
2828903000,HIPOBROMITOS
2829191000,CLORATO DE POTASIO
2829199000,LOS DEMAS CLORATOS
2829901000,PERCLORATOS
2831100000,DITIONITOS Y SULFOXILATOS DE SODIO
2831900000,LOS DEMAS DITIONITOS Y SULFOXILATOS
2832100000,SULFITOS DE SODIO
2832201000,SULFITOS DE AMONIO
2832209000,LOS DEMAS SULFITOS
2832301000,TIOSULFATOS DE SODIO
2832309000,LOS DEMAS TIOSULFATOS
2833110000,SULFATO DE DISODIO
2833190000,LOS DEMAS SULFATOS DE SODIO
2833210000,SULFATO DE MAGNESIO
2833220000,SULFATO DE ALUMINIO
2833240000,SULFATO DE NIQUEL
2833250000,SULFATO DE COBRE
2833270000,SULFATO DE BARIO
2833291000,SULFATO DE HIERRO
2833293000,SULFATO DE PLOMO
2833301000,ALUMBRES DE ALUMINIO
2833309000,LOS DEMAS ALUMBRES
2833401000,PEROXOSULFATO(PERSULFATO) DE SODIO
2833409000,LOS DEMAS PEROXOSULFATOS(PERSULFATOS)
2834100000,NITRITOS
2834210000,NITRATO DE POTASIO
2834291000,NITRATO DE MAGNESIO
2835100000,FOSFINATOS (HIPOFOSFITOS) Y FOSFONATOS (FOSFITOS)
2835240000,FOSFATO DE POTASIO
2835250000,"HIDROGENOORTOFOSFATO DE CALCIO (""FOSFATO DICALCICO"")"
2835260000,LOS DEMAS FOSFATOS DE CALCIO
2835291000,FOSFATO DE HIERRO
2835292000,FOSFATO DE TRIAMONIO
1208900000,"DEMAS HARINA DE SEMILLAS O DE FRUTOS OLEAGINOSOS, EXC. LA HARINA DE MOSTAZA"
1209210000,SEMILLAS DE ALFALFA PARA SIEMBRA
1209220000,SEMILLAS DE TREBOL (TRIFOLIUM SPP.) PARA SIEMBRA
1209230000,SEMILLAS DE FESTUCAS PARA SIEMBRA
1209240000,SEMILLAS DE  PASTO  AZUL DE  KENTUCKY  (POA PRATENSIS L.) PARA SIEMBRA
1209250000,"SEMILLAS DE BALLICO (LOLIUM MULTIFLORUM LAM., LOLIUM PERENNE L.) PARA SIEMBRA"
1209300000,"SEMILLAS DE PLANTAS HERBACEAS UTILIZADAS PRINCIPALMENTE POR SUS FLORES, PARA SIEMBRA"
1209912000,"SEMILLAS COLES, COLIFLORES, BROCOLI, NABO Y DEMAS HORTALIZ GEN BRASSICA, PARA SIEMBRA"
1209913000,"SEMILLAS DE ZANAHORIA (DAUCUS CAROTA), PARA SIEMBRA"
1209914000,"SEMILLAS DE LECHUGA (LACTUCA SATIVA), PARA SIEMBRA"
1209919000,"DEMAS SEMILLAS DE HORTALIZAS, PARA SIEMBRA"
1209991000,"SEMILLAS DE  ARBOLES  FRUTALES O FORESTALES, PARA SIEMBRA"
1209992000,"SEMILLAS DE TABACO, PARA SIEMBRA"
1209993000,"SEMILLAS DE TARA, PARA SIEMBRA"
1210100000,"CONOS DE LUPULO SIN TRITURAR NI MOLER NI EN ""PELLETS"""
1210200000,"CONOS DE LUPULO TRITURADOS, MOLIDOS O EN ""PELLETS""; LUPULINO"
1212910000,"REMOLACHA AZUCARERA FRESCA, REFRIGERADA, CONGELADA O SECA"
1214100000,"HARINA Y ""PELLETS"" DE ALFALFA"
1214900000,"DEMAS NABOS FORRAJEROS, RAICES FORRAJERAS, Y PROD. SIMILARES INCLUSO EN ""PELLETS"""
1301200000,GOMA ARABIGA
1301904000,GOMA TRAGACANTO
1302111000,CONCENTRADO DE PAJA DE ADORMIDERA
1302119000,LOS DEMÁS JUGOS Y EXTRACTOS VEGETALES DE OPIO
1302120000,JUGO Y EXTRACTO DE REGALIZ
1302130000,JUGO Y EXTRACTO DE LUPULO
2835310000,TRIFOSFATO DE SODIO (TRIPOLIFOSFATO DE SODIO)
2835391000,PIROFOSFATOS DE SODIO
2836200000,CARBONATO DE DISODIO
2836300000,HIDROGENOCARBONATO (BICARBONATO) DE SODIO
2836400000,CARBONATOS DE POTASIO
2836500000,CARBONATO DE CALCIO
2836600000,CARBONATO DE BARIO
2836910000,CARBONATOS DE LITIO
2836920000,CARBONATO DE ESTRONCIO
2836993000,CARBONATO DE COBALTO
2836994000,CARBONATO DE NIQUEL
2839110000,METASILICATOS DE SODIO
2839190000,LOS DEMAS SILICATOS DE SODIO
2839901000,SILICATO DE ALUMINIO
2839902000,SILICATO DE CALCIO PRECIPITADO
2839903000,SILICATO DE MAGNESIO
2839909000,LOS DEMAS SILICATOS; SILICATOS COMERCIALES DE LOS METALES ALCALINOS
2840110000,TETRABORATO DE DISODIO (BORAX REFINADO) ANHIDRO
2840190000,LOS DEMAS TETRABORATO DE DISODIO (BORAX REFINADO)
2840200000,LOS DEMAS BORATOS
2840300000,PEROXOBORATOS (PERBORATOS)
2841300000,DICROMATO DE SODIO
2841610000,PERMANGANATO DE POTASIO
2841690000,"LOS DEMAS MANGANITOS, MANGANATOS Y PERMANGANATOS"
2841700000,MOLIBDATOS
2841800000,VOLFRAMATOS (TUNGSTATOS)
2842902100,CLORUROS DOBLES O COMPLEJOS DE AMONIO Y CINC
2843100000,METAL PRECIOSO EN ESTADO COLOIDAL
2843210000,NITRATO DE PLATA
2843300000,COMPUESTOS DE ORO
1302200000,"MATERIAS PECTICAS, PECTINATOS Y PECTATOS"
1302310000,MUCILAGO Y ESPESATIVO DE AGAR-AGAR
1302320000,"MUCILAGOS Y ESPESATIVOS DE LA ALGARROBA O DE SU SEMILLA O DE LAS SEMILLAS DE GUAR, IN"
1302391000,MUCILAGOS DE SEMILLA DE TARA (CAESALPINEA SPINOSA)
1302399000,"LOS DEMAS MUCILAGOS Y ESPESATIVOS DERIVADOS DE VEGETALES, INCLUSO MODIFICADOS"
1401100000,BAMBU
1401200000,ROTEN (RATAN)
1401900000,DEMAS MATERIAS VEGETALES DE LAS ESPECIES UTILIZ. PRINCIPALM. EN CESTERIA O ESPARTERIA
1404200000,LINTERES DE ALGODON
1504101000,ACEITE DE HIGADO DE BACALAO Y SUS FRACCIONES
1504102100,ACEITE DE LOS DEMAS PESCADOS EN BRUTO Y SUS FRACCIONES
1504102900,"ACEITES DE PESCADOS, REFINADOS"
1504201000,GRASAS Y ACEITES DE PESCADO Y SUS FRACCIONES EXC. ACEITE DE HIGADO EN BRUTO
1504209000,"GRASAS Y ACEITES DE PESCADO Y SUS FRACCIONES, REFINADOS EXC. ACEITES DE HIGADO"
1504300000,GRASAS Y ACEITES DE MAMIFEROS MARINOS Y SUS FRACCIONES
1505001000,GRASA DE LANA EN BRUTO (SUARDA O SUINTINA)
1505009100,LANOLINA
1505009900,GRASA DE LANA (EXCEP. EN BRUTO) Y SUSTANCIAS GRASAS DERIVADAS
1506001000,ACEITE DE PIE DE BUEY
1506009000,"DEMAS GRASAS Y ACEITES ANIMALES Y SUS FRACCIONES, INCL. REFINADOS, PERO S/MODIF. QUIM"
1507100000,"ACEITE DE SOJA EN BRUTO, INCLUSO DESGOMADO"
1508100000,ACEITE DE MANI EN BRUTO
1511100000,ACEITE DE PALMA EN BRUTO
1512290000,"ACEITE DE ALGODON Y SUS FRACCIONES, REFINADO, PERO SIN MODIF. QUIMICAMENTE"
1513110000,ACEITE DE COCO EN BRUTO
1513190000,"ACEITE DE COCO Y SUS FRACCIONES, INCLUSO REFINADO PERO SIN MODIF, QUIMICAMENTE"
2844200000,"URANIO ENRIQUECID U235 Y SUS COMPUESTOS; PLUTONIO Y SUS COMPUESTOS; ALEACIONES, OTROS"
2844300000,"URANIO  EMPOBRECIDO U235 Y SUS COMPUESTOS;  TORIO Y SUS COMPUESTOS; ALEACIONES, OTROS"
2844500000,ELEMENTOS COMBUSTIBLES (CARTUCHOS) AGOTADOS (IRRADIADOS) DE REACTORES NUCLEARES
2845100000,AGUA PESADA (OXIDO DE DEUTERIO)
2846100000,COMPUESTOS DE CERIO
2847000000,"PEROXIDO DE HIDROGENO (AGUA OXIGENADA), INCLUSO SOLIDIFICADO CON UREA."
2849100000,CARBUROS DE CALCIO
2849200000,CARBUROS DE SILICIO
2849901000,CARBUROS DE VOLFRAMIO (TUNGSTENO)
2901100000,HIDROCARBUROS ACICLICOS SATURADOS
2901210000,ETILENO
2901220000,PROPENO (PROPILENO)
2901230000,BUTENO (BUTILENO) Y SUS ISOMEROS
2901240000,"BUTA-1,3-DIENO E ISOPRENO"
2901290000,LOS DEMAS HIDROCARBUROS ACICLICOS NO SATURADOS
2902110000,CICLOHEXANO
2902190000,"LOS DEMAS HIDROCARBUROS CICLICOS CICLANICOS, CICLENICOS O CICLOTERPENICOS"
2902200000,BENCENO
2902300000,TOLUENO
2902410000,O-XILENO
2902420000,M-XILENO
2902430000,P-XILENO
2902440000,MEZCLAS DE ISOMEROS DEL XILENO
2902500000,ESTIRENO
2902600000,ETILBENCENO
2902700000,CUMENO
2902901000,NAFTALENO
2902909000,LOS DEMAS HIDROCARBUROS CICLICOS
2903111000,CLOROMETANO (CLORURO DE METILO)
2903112000,CLOROETANO (CLORURO DE ETILO)
2903120000,DICLOROMETANO (CLORURO DE METILENO)
2903130000,CLOROFORMO (TRICLOROMETANO)
2903150000,"DICLORURO DE ETILENO (ISO) (1,2-DICLOROETANO)"
2903191000,"1,1,1-TRICLOROETANO (METIL-CLOROFORMO)"
2903210000,CLORURO DE VINILO (CLOROETILENO)
2903220000,TRICLOROETILENO
1513212000,"ACEITE DE BABASU, EN BRUTO"
1513291000,"ACEITE DE ALMENDRA DE PALMA, REFINADO Y SUS FRACCIONES"
1514110000,"ACEITE DE NABO O DE COLZA EN BRUTO, CON BAJO CONT ACIDO ERUCICO Y SUS FRACCIONES"
1514190000,"ACEITE DE NABO O COLZA (EXCEP.EN BRUTO), C/BAJO CONT. ACIDO ERUCICO Y SUS FRACCIONES"
1514910000,ACEITE DE MOSTAZA EN BRUTO Y SUS FRACCIONES
1514990000,"ACEITE DE COLZA O MOSTAZA REFINADO, PERO SIN MODIFICAR QUIMICAMENTE"
1515110000,ACEITE DE LINO (DE LINAZA) EN BRUTO
1515190000,"ACEITE DE LINO Y SUS FRACCIONES, REFINADO PERO SIN MODIFICAR QUIMICAMENTE"
1515210000,ACEITE DE MAIZ EN BRUTO
1515290000,"ACEITE DE MAIZ Y SUS FRACCIONES, REFINADO PERO SIN MODIFICAR QUIMICAMENTE"
1515300000,ACEITE DE RICINO Y SUS FRACCIONES
1515500000,ACEITE DE SESAMO (AJONJOLI) Y SUS FRACCIONES
1516100000,"GRASAS Y ACEITES, ANIMALES, Y SUS FRACCIONES,PARCIAL O TOTALMENTE HIDROGENADOS"
1517100000,"MARGARINA, EXCEPTO LA MARGARINA  LIQUIDA"
1518001000,LINOXINA
1518009000,"DEMAS GRASAS Y ACEITES ANIMALES O VEGETALES Y SUS FRACCIONES, COCIDOS, OXIDADOS, DESH"
1521101000,CERA DE CARNAUBA
1521102000,CERA DE CANDELILLA
1521109000,DEMAS CERAS VEGETALES
1521901000,CERA DE ABEJAS O DE OTROS INSECTOS
1521902000,ESPERMA DE BALLENA O DE OTROS CETACEOS (ESPERMACETI)
1602410000,PREPARACIONES Y CONSERVAS DE JAMONES Y TROZOS DE JAMON
1602420000,PREPARACIONES Y CONSERVAS DE PALETAS Y TROZOS DE PALETA DE PORCINO
1602500000,PREPARACIONES Y CONSERVAS DE LA ESPECIE BOVINA
1603000000,"EXTRACT. Y JUGOS DE CARNE, PESCADO O CRUSTACEOS, MOLUSCOS O DEMAS INVERTEBR.ACUATICOS"
1604110000,"PREPARACIONES Y CONSERVAS DE SALMONES, ENTERO O EN TROZOS, EXCEPTO PICADO"
1604120000,"PREPARACIONES Y CONSERVAS DE ARENQUES, ENTERO O EN TROZOS, EXCEPTO PICADO"
1604131010,"SARDINAS, SARDINELAS Y ESPADINES, EN SALSA TOMATE, ENTERO O TROZOS, ENVASE TIPO OVAL"
1604131020,"SARDINAS, SARDINELAS Y ESPADINES, EN SALSA TOMATE, ENTERO O TROZOS, ENVASE TIPO TALL"
1604131090,"LAS DEMAS SARDINAS, SARDINELAS Y ESPADINES, EN SALSA DE TOMATE, ENTERO O EN TROZOS."
1604132000,"LAS DEMAS SARDINAS, SARDINELAS Y ESPADINES, EN ACEITE, ENTERO O EN TROZOS,"
1604133000,"LAS DEMAS SARDINAS, SARDINELAS Y ESPADINES, EN AGUA Y SAL, ENTERO O EN TROZOS,"
1604139000,"DEMAS PREPARACIONES Y CONSERVAS DE SARDINAS, SARDINELAS Y ESPADINES, ENTERO O TROZOS,"
1604141000,"PREPARACIONES O CONSERVA DE ATUNES, ENTERO O TROZOS"
1604142000,"PREPARACIONES O CONSERVA DE LISTADOS O BONITOS, ENTERO O TROZOS"
1604150000,"PREPARAC. Y CONSERVAS DE CABALLAS ENTERO O EN TROZOS, EXCEPTO PICADO"
2903230000,TETRACLOROETILENO (PERCLOROETILENO)
2903291000,CLORURO DE VINILIDENO (MONOMERO)
2904109000,"LOS DEMAS DERIVADOS SOLAMENTE SULFONADOS, SUS SALES Y ESTERES ETILICOS"
2904201000,DINITROTOLUENO
2904202000,TRINITROTOLUENO (TNT)
103100000,PORCINOS VIVOS REPRODUCTORES DE RAZA PURA
103910000,"PORCINOS VIVOS, EXCEPTO REPRODUCTORES DE RAZA PURA,  DE PESO INFERIOR A 50 KG"
103920000,"PORCINOS VIVOS, EXCEPTO REPRODUCTORES DE RAZA PURA,  DE PESO SUPERIO O IGUAL A 50 KG"
104101000,OVINOS VIVOS REPRODUCTORES DE RAZA PURA
104109000,"OVINOS VIVOS, EXCEPTO LOS REPRODUCTORES DE RAZA PURA"
104201000,CAPRINOS VIVOS REPRODUCTORES DE RAZA PURA
105120000,"PAVOS (GALLIPAVOS) VIVOS, DE PESO INFERIOR O IGUAL A 185 GR"
105990000,"PATOS, GANSOS,  PAVOS (GALLIPAVOS) Y PINTADAS,  VIVOS, DE PESO SUPERIOR A 185 GR"
106110000,PRIMATES VIVOS
106200000,"REPTILES (INCLUIDAS LAS SERPIENTES Y TORTUGAS DE MAR), VIVOS"
106310000,AVES DE RAPIÑA VIVOS
106320000,"PSITACIFORMES (INCLUIDOS LOROS, GUACAMAYOS, CACATÚAS Y DEMÁS PAPAGAYOS), VIVOS"
106390000,"AVES VIVAS, EXCEPTO LAS DE RAPIÃ¿A, PSITACIFORMES, AVESTRUCES O EMUES"
1605100000,"CANGREJOS, EXCEPTO MACRUROS, PREPARADOS O CONSERVADOS"
1605400000,DEMAS CRUSTACEOS PREPARADOS O CONSERVADOS
1701910000,"AZUCAR DE CAÑA O REMOLACHA Y SACAROSA REFINADOS, C/ADICION AROMATIZANTE O COLORANTE"
1702110000,LACTOSA Y JARABE DE LACTOSA CON CONT. DE LACTOSA >=99% EN PESO
1702191000,LAS DEMÁS LACTOSAS
1702192000,JARABE DE LACTOSA
1702200000,"AZUCAR Y JARABE DE ARCE (""MAPLE"")"
1702301000,"GLUCOSA Y JARABE DE GLUCOSA, CONT. GLUCOSA>=99% EN PESO, (DEXTROSA)"
1702302000,JARABE DE GLUCOSA CON CONT. DE FRUCTOSA>=99% EN PESO
1702309000,"DEMAS GLUCOSA Y JARABE DE GLUCOSA, SIN FRUCTOSA O CON FRUCTOSA <20% EN PESO"
1702402000,JARABE DE GLUCOSA CON CONT. DE FRUCTOSA>=20% PERO <50% EN PESO
1702500000,FRUCTOSA QUIMICAMENTE PURA
1702901000,"SUCEDANEOS  DE  LA MIEL,  INCLUSO MEZCLADOS  CON  MIEL  NATURAL"
1702902000,AZUCAR Y MELAZA CARAMELIZADOS
1702903000,AZUCARES CON ADICION DE AROMATIZANTE O COLORANTE
1702904000,DEMAS JARABES
1702909000,"DEMAS AZUCARES, INCLUIDO EL AZUCAR INVERTIDO"
1703100000,MELAZA DE CAÑA
1703900000,DEMAS MELAZAS PROCEDENTES DE LA EXTRACCION O DEL REFINADO DEL AZUCAR
1704109000,DEMAS CHICLES Y GOMAS DE MASCAR
1801002000,"CACAO EN GRANO, ENTERO O PARTIDO, TOSTADO"
1802000000,"CASCARA, PELICULAS Y DEMAS RESIDUOS DE CACAO."
1803200000,PASTA DE CACAO DESGRASADA TOTAL O PARCIALMENTE
1805000000,CACAO EN POLVO SIN ADICION DE AZUCAR NI OTRO EDULCORANTE.
1806100000,CACAO EN POLVO CON ADICION DE AZUCAR U OTRO EDULCORANTE
2904204000,NITROBENCENO
2904209000,LOS DEMAS DERIVADOS SOLAMENTE NITRADOS O SOLAMENTE NITROSADOS
2905110000,METANOL (ALCOHOL METILICO)
2905121000,ALCOHOL PROPILICO
2905122000,ALCOHOL ISOPROPILICO
2905141000,ISOBUTILICO
2905149000,LOS DEMÁS BUTANOLES
2905161000,2-ETILHEXANOL
2905169000,LOS DEMAS ALCOHOLES OCTILICOS
2905170000,"DODECAN-1-OL (ALCOHOL LAURILICO), HEXADECAN-1-OL (ALCOHOL CETILICO) Y OCTADECAN-1-OL"
2905191000,METILAMILICO
2905192000,LOS DEMAS ALCOHOLES HEXILICOS (HEXANOLES); ALCOHOLES HEPTILICOS (HEPTANOLES)
2905193000,ALCOHOLES NONILICOS (NONANOLES)
2905194000,ALCOHOLES DECILICOS (DECANOLES)
2905195000,"3,3-DIMETILBUTAN-2-OL (ALCOHOL PINACOLILICO)"
2905199000,LOS DEMAS MONOALCOHOLES SATURADOS
2905220000,ALCOHOLES TERPENICOS ACICLICOS
2905290000,LOS DEMAS MONOALCOHOLES NO SATURADOS
